chr7	154720208	+	PAXIP1-AS2
chrX	75392771	+	PBDC1
chr8	27695612	-	PBK
chr10	70092806	-	PBLD
chr3	52719933	-	PBRM1
chr1	164524821	+	PBX1
chr6	32157963	-	PBX2
chr9	128509624	+	PBX3
chr19	19729725	-	PBX4
chr1	154928599	-	PBXIP1
chr1	202780082	+	PCAT6
chr10	72648541	-	PCBD1
chr5	134240596	+	PCBD2
chr2	70314585	+	PCBP1
chr2	70315978	-	PCBP1-AS1
chr12	53835525	+	PCBP2
chr21	47063608	+	PCBP3
chr3	52002426	-	PCBP4
chr13	100741269	+	PCCA
chr3	135969148	+	PCCB
chr13	67804468	-	PCDH9
chr20	2821836	-	PCED1A
chr11	82868030	+	PCF11
chr2	74735707	-	PCGF1
chr4	699537	+	PCGF3
chr10	92979908	+	PCGF5
chr10	105110891	-	PCGF6
chr13	113863029	-	PCID2
chr20	44563267	+	PCIF1
chr14	24563262	+	PCK2
chr7	82792246	-	PCLO
chr8	17780349	+	PCM1
chr6	150070579	+	PCMT1
chr8	52811735	-	PCMTD1
chr20	62887094	+	PCMTD2
chr20	5107272	-	PCNA
chr3	101292939	+	PCNP
chr21	47744036	+	PCNT
chr14	71374122	+	PCNX
chr1	233431459	-	PCNXL2
chr11	65383244	+	PCNXL3
chr14	60558629	+	PCNXL4
chr7	100199800	+	PCOLCE
chr19	7698634	-	PCP2
chr19	1490751	-	PCSK4
chr11	117103241	-	PCSK7
chr17	53828340	+	PCTP
chr2	70484518	+	PCYOX1
chr5	148737570	+	PCYOX1L
chr3	196014828	-	PCYT1A
chrX	24690794	-	PCYT1B
chr17	79869340	-	PCYT2
chr7	99006452	-	PDAP1
chr3	167452727	-	PDCD10
chr10	105156405	+	PDCD11
chr6	170893780	-	PDCD2
chr19	34895289	+	PDCD2L
chr10	112631565	+	PDCD4
chr10	112631991	-	PDCD4-AS1
chr19	33071974	+	PDCD5
chr5	271736	+	PDCD6
chr3	33839844	+	PDCD6IP
chr15	65426174	-	PDCD7
chr9	125590910	-	PDCL
chr2	101179152	+	PDCL3
chr11	777488	-	PDDC1
chr3	57542003	+	PDE12
chr12	54943134	+	PDE1B
chr11	14665269	+	PDE3B
chr1	66258197	+	PDE4B
chr5	59817947	-	PDE4D
chr1	145076186	-	PDE4DIP
chr4	619373	+	PDE6B
chr2	232650982	-	PDE6D
chr17	79630142	-	PDE6G
chr8	66754557	-	PDE7A
chr15	85523671	+	PDE8A
chr21	44073746	+	PDE9A
chr4	157892546	-	PDGFC
chr11	104035107	-	PDGFD
chrX	19362011	+	PDHA1
chr3	58419584	-	PDHB
chr11	34937376	+	PDHX
chr15	44038590	+	PDIA3
chr7	148725733	-	PDIA4
chr3	122785909	+	PDIA5
chr2	10978103	-	PDIA6
chr1	26437664	+	PDIK1L
chr2	173420101	+	PDK1
chr17	48172101	+	PDK2
chrX	24483338	+	PDK3
chr10	97050781	-	PDLIM1
chr8	22435792	+	PDLIM2
chr4	95373037	+	PDLIM5
chr5	176924607	-	PDLIM7
chr8	94870035	+	PDP1
chr16	66912492	+	PDP2
chr16	2587965	+	PDPK1
chr16	70147529	+	PDPR
chr20	30539895	-	PDRG1
chr4	39979576	-	PDS5A
chr13	33160564	+	PDS5B
chr10	26986588	+	PDSS1
chr6	107780768	-	PDSS2
chr16	15068448	+	PDXDC1
chr21	45138975	+	PDXK
chrX	69510364	-	PDZD11
chr5	31639517	+	PDZD2
chr10	119134978	-	PDZD8
chr1	47656716	-	PDZK1IP1
chr12	41582250	+	PDZRN4
chr1	160175127	+	PEA15
chr15	77712486	-	PEAK1
chr1	156863490	+	PEAR1
chr12	118573663	+	PEBP1
chr2	216947678	-	PECR
chr1	32110497	-	PEF1
chr2	64371588	-	PELI1
chr14	56584532	+	PELI2
chr5	52083774	+	PELO
chr17	4607632	-	PELP1
chr17	17495022	-	PEMT
chr19	34012700	-	PEPD
chr17	8059824	-	PER1
chr2	239198743	-	PER2
chr1	7844380	+	PER3
chr6	138428648	-	PERP
chr22	31003070	-	PES1
chr19	7694623	+	PET100
chr4	152682175	-	PET112
chr20	18118517	+	PET117
chr7	92157845	-	PEX1
chr1	2345236	-	PEX10
chr15	90234014	-	PEX11A
chr1	145516252	+	PEX11B
chr19	7562335	-	PEX11G
chr17	33905882	-	PEX12
chr2	61244360	+	PEX13
chr1	10532345	+	PEX14
chr11	45940363	-	PEX16
chr1	160256138	-	PEX19
chr8	77913280	-	PEX2
chr22	18560689	+	PEX26
chr6	143771944	+	PEX3
chr12	7341281	+	PEX5
chr6	42946958	-	PEX6
chr6	137143717	+	PEX7
chr4	74847841	-	PF4
chr17	8150936	+	PFAS
chr5	139682706	-	PFDN1
chr1	161087901	-	PFDN2
chr20	52824386	+	PFDN4
chr12	53689075	+	PFDN5
chr6	33257079	+	PFDN6
chr1	207222801	+	PFKFB2
chr10	6186881	+	PFKFB3
chr21	45719934	+	PFKL
chr12	48498922	+	PFKM
chr10	3108525	+	PFKP
chr17	4852356	-	PFN1
chr3	149768575	-	PFN2
chr10	99185917	+	PGAM1
chr12	133287405	+	PGAM5
chr2	197792520	-	PGAP1
chr11	3818954	+	PGAP2
chr17	37853050	-	PGAP3
chr6	28249314	+	PGBD1
chr1	249200395	+	PGBD2
chr15	34394274	+	PGBD4
chr1	10458649	+	PGD
chr5	114598569	-	PGGT1B
chrX	77320685	+	PGK1
chr19	17622438	+	PGLS
chr19	15609767	-	PGLYRP2
chr1	64058947	+	PGM1
chr4	37828255	+	PGM2
chr11	74109518	-	PGM2L1
chr6	83903655	-	PGM3
chr9	70943224	+	PGM5
chr16	2264808	-	PGP
chr19	18451397	+	PGPEP1
chrX	118370216	+	PGRMC1
chr4	129209984	-	PGRMC2
chr17	76374721	+	PGS1
chr6	12717893	+	PHACTR1
chr6	143857982	+	PHACTR2
chr1	28696114	+	PHACTR4
chr5	125935960	+	PHAX
chr17	47492246	-	PHB
chr12	7079988	-	PHB2
chr12	9066492	+	PHC1
chr1	33896653	-	PHC2
chr3	169899537	-	PHC3
chr6	33378176	+	PHF1
chr6	170124151	-	PHF10
chr13	50069746	+	PHF11
chr17	27278789	-	PHF12
chr1	6673745	+	PHF13
chr7	11013499	+	PHF14
chr9	123639606	-	PHF19
chr9	96338689	+	PHF2
chr20	34359896	+	PHF20
chr8	133787618	+	PHF20L1
chr11	46142985	-	PHF21A
chr17	7143041	-	PHF23
chr6	64345725	+	PHF3
chr22	41864729	-	PHF5A
chrX	133507283	+	PHF6
chr3	52444673	+	PHF7
chrX	54075391	-	PHF8
chr1	120202421	+	PHGDH
chr6	79787953	-	PHIP
chrX	71934167	-	PHKA1
chrX	19002716	-	PHKA2
chr16	47495034	+	PHKB
chr16	30759591	+	PHKG2
chr11	2950685	-	PHLDA2
chr1	201438365	-	PHLDA3
chr3	111451344	+	PHLDB2
chr19	44009087	-	PHLDB3
chr18	60382672	+	PHLPP1
chr16	71758604	-	PHLPP2
chr2	170550975	+	PHOSPHO2
chr9	139743176	+	PHPT1
chr11	576486	+	PHRF1
chr1	114302111	-	PHTF1
chr7	77428122	+	PHTF2
chr10	13344412	-	PHYH
chr9	131683174	+	PHYHD1
chr5	177659792	-	PHYKPL
chr10	99344131	+	PI4K2A
chr4	25162263	+	PI4K2B
chr22	21213705	-	PI4KA
chr1	151300191	-	PI4KB
chr15	68346517	+	PIAS1
chr18	44500123	-	PIAS2
chr1	145575233	+	PIAS3
chr19	4007644	+	PIAS4
chr13	73356197	+	PIBF1
chr11	85780924	-	PICALM
chr22	38452318	+	PICK1
chr2	230136001	-	PID1
chr11	809753	-	PIDD
chr16	88851619	-	PIEZO1
chr18	11148587	-	PIEZO2
chr15	65117867	-	PIF1
chrX	15353676	-	PIGA
chr15	55611158	+	PIGB
chr1	172413230	-	PIGC
chr2	46844258	-	PIGF
chr4	492989	+	PIGG
chr14	68067004	-	PIGH
chr1	77685115	-	PIGK
chr17	16120505	+	PIGL
chr1	160001783	-	PIGM
chr18	59854351	-	PIGN
chr9	35096591	-	PIGO
chr21	38445470	-	PIGP
chr16	616995	+	PIGQ
chr17	26898890	-	PIGS
chr20	44044717	+	PIGT
chr20	33264910	-	PIGU
chr1	27113963	+	PIGV
chr17	34890847	+	PIGW
chr3	196366646	+	PIGX
chr3	196695931	-	PIGZ
chr19	49956754	-	PIH1D1
chr10	98480271	-	PIK3AP1
chr11	17229530	-	PIK3C2A
chr1	204463852	-	PIK3C2B
chr18	39535171	+	PIK3C3
chr3	178865902	+	PIK3CA
chr3	138553780	-	PIK3CB
chr1	9711790	+	PIK3CD
chr7	106505723	+	PIK3CG
chr22	31688520	-	PIK3IP1
chr5	67511548	+	PIK3R1
chr19	18263928	+	PIK3R2
chr1	46642160	-	PIK3R3
chr3	130465673	-	PIK3R4
chr17	8869029	-	PIK3R5
chr17	8770994	-	PIK3R6
chr2	209130991	+	PIKFYVE
chr7	99965153	+	PILRA
chr7	99933737	+	PILRB
chr6	37137979	+	PIM1
chrX	48776301	-	PIM2
chr22	50354161	+	PIM3
chr19	9945933	+	PIN1
chrX	71401203	+	PIN4
chr1	20959948	+	PINK1
chr1	20978686	-	PINK1-AS
chr19	44080952	+	PINLYP
chr8	10697394	-	PINX1
chr10	23003484	-	PIP4K2A
chr17	36956379	-	PIP4K2B
chr12	57984957	+	PIP4K2C
chr1	151170425	+	PIP5K1A
chr9	71320575	+	PIP5K1B
chr19	3700477	-	PIP5K1C
chrX	15511687	-	PIR
chr22	32058418	-	PISD
chr1	24104895	+	PITHD1
chr17	1466110	-	PITPNA
chr17	1420225	+	PITPNA-AS1
chr22	28316122	-	PITPNB
chr17	65373575	+	PITPNC1
chr11	67273734	-	PITPNM1
chr12	123634562	-	PITPNM2
chr10	3215003	-	PITRM1
chr12	130822432	+	PIWIL1
chrX	68385636	-	PJA1
chr5	108745695	-	PJA2
chr16	2185899	-	PKD1
chr4	88928820	+	PKD2
chr8	79428374	+	PKIA
chr6	122793076	+	PKIB
chr20	43160426	+	PKIG
chr15	72524164	-	PKM
chr16	3030540	-	PKMYT1
chr19	14543865	+	PKN1
chr1	89149905	+	PKN2
chr9	131464802	+	PKN3
chr21	44394620	+	PKNOX1
chr12	33049774	-	PKP2
chr2	159313476	+	PKP4
chr4	110651233	-	PLA2G12A
chr16	68279207	+	PLA2G15
chr11	63384355	-	PLA2G16
chr12	120765592	-	PLA2G1B
chr1	186798085	+	PLA2G4A
chr22	38601697	-	PLA2G6
chr9	26947461	-	PLAA
chr4	84058228	-	PLAC8
chr8	57123883	-	PLAG1
chr6	144385735	-	PLAGL1
chr20	30795594	-	PLAGL2
chr10	75668935	+	PLAU
chr19	44174699	-	PLAUR
chr2	28680012	+	PLB1
chr12	14721283	-	PLBD1
chr12	113796371	+	PLBD2
chr20	8112824	+	PLCB1
chr15	40600136	-	PLCB2
chr11	64018995	+	PLCB3
chr20	9049410	+	PLCB4
chr3	38071253	-	PLCD1
chr10	95753746	+	PLCE1
chr16	81772702	+	PLCG2
chr3	16844159	+	PLCL2
chrX	192989	+	PLCXD1
chr3	171528740	-	PLD1
chr19	40854363	+	PLD3
chr14	105391153	+	PLD4
chr17	17109629	-	PLD6
chr8	145050902	-	PLEC
chr2	68592305	+	PLEK
chr10	124134212	+	PLEKHA1
chr8	38758753	+	PLEKHA2
chr2	179345195	+	PLEKHA3
chr19	49371889	-	PLEKHA4
chr12	19282648	+	PLEKHA5
chr7	30067020	+	PLEKHA8
chr11	73357223	+	PLEKHB1
chr2	131862420	+	PLEKHB2
chr19	30155963	+	PLEKHF1
chr8	96146032	+	PLEKHF2
chr19	39903225	+	PLEKHG2
chr16	67311413	+	PLEKHG4
chr5	140373	+	PLEKHG4B
chr19	2237703	-	PLEKHJ1
chr17	43568115	-	PLEKHM1
chr1	16010827	+	PLEKHM2
chr1	150121373	+	PLEKHO1
chr15	65134088	+	PLEKHO2
chr9	5437878	-	PLGRKT
chr9	19149288	-	PLIN2
chr19	4867780	-	PLIN3
chr16	23688977	+	PLK1
chr5	57756087	-	PLK2
chr1	45265897	+	PLK3
chr4	128802016	+	PLK4
chr1	11994262	+	PLOD1
chr3	145881440	-	PLOD2
chr7	100861701	-	PLOD3
chrX	49028273	+	PLP2
chr4	155471587	-	PLRG1
chr3	142315229	+	PLS1
chrX	114795501	+	PLS3
chr3	146262651	-	PLSCR1
chr3	145968966	-	PLSCR4
chr20	44540794	-	PLTP
chr10	20105168	+	PLXDC2
chr3	48471594	-	PLXNB1
chr22	50746056	-	PLXNB2
chr12	94542499	+	PLXNC1
chr3	129325661	-	PLXND1
chr6	89855769	+	PM20D2
chr18	57567180	+	PMAIP1
chr20	56286592	-	PMEPA1
chr1	156182784	+	PMF1
chr15	74287014	+	PML
chr22	41985894	-	PMM1
chr16	8882680	+	PMM2
chr17	15168643	-	PMP22
chr9	139305110	+	PMPCA
chr7	102937869	+	PMPCB
chr2	190649107	+	PMS1
chr7	6048756	-	PMS2
chr1	154909467	-	PMVK
chr6	99873207	-	PNISR
chr2	219135115	+	PNKD
chr19	50371166	-	PNKP
chr14	74181128	-	PNMA1
chrX	152240819	+	PNMA6C
chr19	46974820	-	PNMAL1
chr17	37824234	+	PNMT
chr14	39644387	+	PNN
chr2	68384976	+	PNO1
chr8	28174503	+	PNOC
chr14	20937113	+	PNP
chr11	818902	+	PNPLA2
chrX	7895780	-	PNPLA4
chr19	7598890	+	PNPLA6
chr9	140444986	-	PNPLA7
chr7	108210110	-	PNPLA8
chr17	46018872	+	PNPO
chr2	55921045	-	PNPT1
chr6	89790470	+	PNRC1
chr1	29663	+	PNRC2
chrGL000191.1	29663	+	PNRC2
chr3	52188706	-	POC1A
chr12	89919801	-	POC1B
chr5	75013313	-	POC5
chr3	127348024	+	PODXL2
chr20	30795683	+	POFUT1
chr21	46707813	-	POFUT2
chr1	166808681	+	POGK
chr3	119187785	+	POGLUT1
chr1	151431941	-	POGZ
chrX	24712036	+	POLA1
chr11	65029233	+	POLA2
chr8	42195972	+	POLB
chr19	50887461	+	POLD1
chr7	44163957	-	POLD2
chr11	74204896	+	POLD3
chr11	67124443	-	POLD4
chr17	26684545	-	POLDIP2
chr22	43010968	-	POLDIP3
chr12	133263951	-	POLE
chr14	50155140	-	POLE2
chr9	116172952	-	POLE3
chr2	75185619	+	POLE4
chr15	89878092	-	POLG
chr17	62493154	-	POLG2
chr6	43543887	+	POLH
chr18	51795774	+	POLI
chr5	74807581	+	POLK
chr10	103348027	-	POLL
chr7	44122139	-	POLM
chr3	121264853	-	POLQ
chr2	86333278	-	POLR1A
chr2	113299492	+	POLR1B
chr6	43477440	+	POLR1C
chr13	28194903	+	POLR1D
chr9	37485932	+	POLR1E
chr17	7387685	+	POLR2A
chr4	57843888	+	POLR2B
chr16	57496299	+	POLR2C
chr2	128615731	-	POLR2D
chr19	1095598	-	POLR2E
chr22	38348614	+	POLR2F
chr11	62529016	+	POLR2G
chr3	184079506	+	POLR2H
chr19	36606248	-	POLR2I
chr7	102119354	-	POLR2J
chr7	102213103	-	POLR2J3
chr8	101162812	+	POLR2K
chr11	842545	-	POLR2L
chr15	57884231	+	POLR2M
chr10	79789303	-	POLR3A
chr12	106751436	+	POLR3B
chr1	145611025	-	POLR3C
chr8	22102617	+	POLR3D
chr16	22308730	+	POLR3E
chr20	18447771	+	POLR3F
chr5	89767565	+	POLR3G
chr1	145470388	-	POLR3GL
chr22	41940610	-	POLR3H
chr16	103628	-	POLR3K
chr19	633597	-	POLRMT
chr7	72349936	+	POM121
chr7	75115548	-	POM121C
chr2	25391772	-	POMC
chr1	46685977	-	POMGNT1
chr3	43147568	-	POMGNT2
chr13	29233241	+	POMP
chr9	134378289	+	POMT1
chr14	77787227	-	POMT2
chr7	76256578	-	POMZP3
chr7	95064510	-	PON2
chr8	99129525	+	POP1
chr19	30094924	+	POP4
chr12	121019201	-	POP5
chr7	100303676	+	POP7
chr7	75528518	+	POR
chrX	48367350	+	PORCN
chr7	124570037	-	POT1
chr1	167190066	+	POU2F1
chr19	42700737	-	POU2F2
chr5	93077343	-	POU5F2
chr10	71993667	-	PPA1
chr4	106395238	-	PPA2
chr19	10216965	+	PPAN
chr8	38126761	-	PPAPDC1B
chr9	4662298	+	PPAPDC2
chr9	134165081	+	PPAPDC3
chr22	46546424	+	PPARA
chr5	149109861	+	PPARGC1B
chr4	57301781	-	PPAT
chr4	74853914	-	PPBP
chr15	75315896	+	PPCDC
chr1	42921788	+	PPCS
chr20	62152077	+	PPDPF
chr11	70116806	+	PPFIA1
chr19	49622646	+	PPFIA3
chr12	27676364	+	PPFIBP1
chr12	42632249	+	PPHLN1
chr7	44836279	+	PPIA
chr15	64455404	-	PPIB
chr4	159644548	-	PPID
chr1	40157854	+	PPIE
chr10	81107225	+	PPIF
chr2	170440850	+	PPIG
chr1	43124096	+	PPIH
chr6	36842800	-	PPIL1
chr22	22006559	+	PPIL2
chr2	201754026	-	PPIL3
chr6	149867174	-	PPIL4
chr6	109762374	-	PPIL6
chr15	43882430	-	PPIP5K1
chr5	102455853	+	PPIP5K2
chr14	60712470	+	PPM1A
chr2	44395108	+	PPM1B
chr17	58677544	+	PPM1D
chr22	22307209	-	PPM1F
chr2	27632554	-	PPM1G
chr12	63328817	-	PPM1H
chr1	113258099	-	PPM1J
chr4	89205921	-	PPM1K
chr3	160473390	+	PPM1L
chr3	52279841	+	PPM1M
chr19	45992035	+	PPM1N
chr11	73882144	+	PPME1
chr1	161136200	+	PPOX
chr11	67188654	-	PPP1CA
chr2	28974506	+	PPP1CB
chr12	111180744	-	PPP1CC
chr6	30586389	-	PPP1R10
chr6	30034486	+	PPP1R11
chr12	80329240	-	PPP1R12A
chr1	202317827	+	PPP1R12B
chr19	55628927	-	PPP1R12C
chr19	45909607	-	PPP1R13L
chr19	38747231	-	PPP1R14A
chr11	64014413	-	PPP1R14B
chr19	49375649	+	PPP1R15A
chr1	204380919	-	PPP1R15B
chr8	145703352	+	PPP1R16A
chr20	37434348	+	PPP1R16B
chr6	30655672	-	PPP1R18
chr3	195270209	-	PPP1R2
chr2	48667737	+	PPP1R21
chr9	138370925	+	PPP1R26
chr11	61248592	+	PPP1R32
chr7	100034188	-	PPP1R35
chr19	45594654	+	PPP1R37
chr8	9009084	-	PPP1R3B
chr20	58515352	-	PPP1R3D
chr14	23772057	-	PPP1R3E
chrX	49126306	+	PPP1R3F
chr2	242088991	+	PPP1R7
chr1	28157289	+	PPP1R8
chr7	94536514	+	PPP1R9A
chr17	48227991	-	PPP1R9B
chr5	133561833	-	PPP2CA
chr8	30671830	-	PPP2CB
chr19	52693292	+	PPP2R1A
chr11	111637151	-	PPP2R1B
chr8	26149007	+	PPP2R2A
chr10	133747955	+	PPP2R2D
chr3	135684515	+	PPP2R3A
chrX	347690	-	PPP2R3B
chr14	35591723	-	PPP2R3C
chr9	131873229	+	PPP2R4
chr1	212458879	+	PPP2R5A
chr11	64685025	+	PPP2R5B
chr14	102228135	+	PPP2R5C
chr6	42952237	+	PPP2R5D
chr14	64010092	-	PPP2R5E
chr4	102269435	-	PPP3CA
chr10	75255782	-	PPP3CB
chr8	22298332	+	PPP3CC
chr2	68483369	-	PPP3R1
chr16	30087299	+	PPP4C
chr18	9615238	-	PPP4R1
chr20	56884495	-	PPP4R1L
chr3	73045936	+	PPP4R2
chr19	46850251	+	PPP5C
chr19	47104457	-	PPP5D1
chr9	127952218	-	PPP6C
chr19	55770363	-	PPP6R1
chr22	50781733	+	PPP6R2
chr11	68228186	+	PPP6R3
chr10	103892787	+	PPRC1
chr1	40563375	-	PPT1
chr6	32121218	+	PPT2
chr12	111021125	-	PPTC7
chr5	64859063	+	PPWD1
chrX	48755195	+	PQBP1
chr18	77711664	-	PQLC1
chr1	19638820	+	PQLC2
chr2	11295324	+	PQLC3
chr2	73460366	-	PRADC1
chrX	48931730	-	PRAF2
chr19	8567996	-	PRAM1
chr15	91538859	-	PRC1
chr1	156720402	+	PRCC
chr17	74523668	+	PRCD
chr11	82681626	-	PRCP
chr11	45115564	+	PRDM11
chr21	43299591	-	PRDM15
chr1	2985732	+	PRDM16
chr1	14026693	+	PRDM2
chr12	108155049	-	PRDM4
chr4	81105033	+	PRDM8
chr1	45988719	-	PRDX1
chr19	12912694	-	PRDX2
chr10	120938345	-	PRDX3
chrX	23682379	+	PRDX4
chr11	64085560	+	PRDX5
chr1	173446405	+	PRDX6
chr2	27357543	-	PREB
chr5	176730775	+	PRELID1
chr5	145214932	-	PRELID2
chr6	105850959	-	PREP
chr2	44589001	-	PREPL
chr20	47444420	-	PREX1
chr8	68864353	+	PREX2
chr11	57158130	-	PRG2
chr12	42984157	-	PRICKLE1
chrX	49042845	-	PRICKLE3
chr6	41748087	+	PRICKLE4
chr12	57146157	-	PRIM1
chr6	57179603	+	PRIM2
chr4	185570767	+	PRIMPOL
chr5	40798476	-	PRKAA1
chr12	120105558	+	PRKAB1
chr1	146644129	-	PRKAB2
chr19	14228896	-	PRKACA
chr1	84543745	+	PRKACB
chr12	49412980	-	PRKAG1
chr7	151574210	-	PRKAG2
chr7	151574127	+	PRKAG2-AS1
chr17	66507921	+	PRKAR1A
chr7	767287	-	PRKAR1B
chr3	48885279	-	PRKAR2A
chr7	106685094	+	PRKAR2B
chr17	64298754	+	PRKCA
chr16	23847322	+	PRKCB
chr3	53190025	+	PRKCD
chr2	45878484	+	PRKCE
chr14	61654277	+	PRKCH
chr3	169940153	+	PRKCI
chr10	6622263	-	PRKCQ
chr10	6622381	+	PRKCQ-AS1
chr19	11546109	+	PRKCSH
chr1	1981909	+	PRKCZ
chr19	47220384	-	PRKD2
chr2	37551951	-	PRKD3
chr8	48872743	-	PRKDC
chr10	52750945	+	PRKG1
chr4	82136218	-	PRKG2
chr2	179316239	-	PRKRA
chr7	102004319	+	PRKRIP1
chr11	76092015	-	PRKRIR
chrX	3631649	-	PRKX
chr19	50179043	+	PRMT1
chr4	148605381	-	PRMT10
chr21	48055079	+	PRMT2
chr11	20409076	+	PRMT3
chr14	23398794	-	PRMT5
chr1	107599267	+	PRMT6
chr16	68344877	+	PRMT7
chr20	4666882	+	PRNP
chr2	128176003	+	PROC
chr17	27038872	-	PROCA1
chr20	33759876	+	PROCR
chr22	18924066	-	PRODH
chr3	71834357	-	PROK2
chr4	16086001	-	PROM1
chr3	93692910	-	PROS1
chr8	37620111	+	PROSC
chr13	39612252	-	PROSER1
chr10	11865338	+	PROSER2
chr10	13628927	+	PRPF18
chr11	60674060	-	PRPF19
chr1	150293925	+	PRPF3
chr19	54618837	+	PRPF31
chr1	52870236	+	PRPF38A
chr1	109234945	+	PRPF38B
chr14	45553302	+	PRPF39
chr9	116037623	+	PRPF4
chr2	153574511	-	PRPF40A
chr12	49962001	+	PRPF40B
chr6	4021501	+	PRPF4B
chr20	62612488	+	PRPF6
chr17	1588176	-	PRPF8
chrX	106871737	+	PRPS1
chrX	12809474	+	PRPS2
chr17	74380602	-	PRPSAP1
chr17	18743398	+	PRPSAP2
chr17	57232860	+	PRR11
chr19	50094900	+	PRR12
chr12	53835389	+	PRR13
chr16	30662038	+	PRR14
chr22	32146126	-	PRR14L
chr7	29603427	+	PRR15
chr5	119799973	+	PRR16
chr19	5784776	-	PRR22
chr19	47778142	+	PRR24
chr6	30524663	+	PRR3
chr12	11324212	-	PRR4
chr22	45064593	+	PRR5
chr11	36317838	+	PRR5L
chr5	176873446	+	PRR7
chr5	126853301	+	PRRC1
chr6	31588497	+	PRRC2A
chr9	134269480	+	PRRC2B
chr1	171454651	+	PRRC2C
chr19	50083903	+	PRRG2
chr11	32851489	+	PRRG4
chr6	32122150	-	PRRT1
chr3	9994078	-	PRRT3
chr7	142457319	+	PRSS1
chr16	2867164	+	PRSS21
chr11	86502101	+	PRSS23
chr16	2770552	-	PRSS27
chr9	33750515	+	PRSS3
chr16	31161415	-	PRSS36
chr19	695460	-	PRSS57
chr10	25241533	-	PRTFDC1
chr19	840963	+	PRTN3
chr1	150980896	+	PRUNE
chr10	73611126	-	PSAP
chr10	104181296	-	PSD
chr2	113914902	+	PSD4
chr14	73603126	+	PSEN1
chr1	227057885	+	PSEN2
chr19	36236015	+	PSENEN
chr9	15511017	-	PSIP1
chr16	67927175	+	PSKH1
chr11	14665181	-	PSMA1
chr14	58711549	+	PSMA3
chr15	78832747	+	PSMA4
chr1	109969062	-	PSMA5
chr14	35747839	+	PSMA6
chr20	60718496	-	PSMA7
chr6	170862429	-	PSMB1
chr16	67970990	-	PSMB10
chr1	36107445	-	PSMB2
chr17	36908989	+	PSMB3
chr1	151372010	+	PSMB4
chr14	23504439	-	PSMB5
chr17	4699439	+	PSMB6
chr9	127177723	-	PSMB7
chr6	32812480	-	PSMB8
chr6	32811913	+	PSMB9
chr14	90722839	+	PSMC1
chr7	102984701	+	PSMC2
chr11	47447993	-	PSMC3
chr17	40729849	-	PSMC3IP
chr19	40476912	+	PSMC4
chr17	61904512	+	PSMC5
chr14	53173890	+	PSMC6
chr2	231921578	+	PSMD1
chrX	107334848	-	PSMD10
chr17	30771279	+	PSMD11
chr17	65362743	-	PSMD12
chr11	236546	+	PSMD13
chr2	162164549	+	PSMD14
chr3	184016497	+	PSMD2
chr17	38137050	+	PSMD3
chr1	151227179	+	PSMD4
chr9	123605262	-	PSMD5
chr9	123587106	+	PSMD5-AS1
chr3	64009658	-	PSMD6
chr16	74330673	+	PSMD7
chr19	38865176	+	PSMD8
chr12	122326637	+	PSMD9
chr14	24605367	+	PSME1
chr14	24616779	-	PSME2
chr17	40976402	+	PSME3
chr2	54197977	-	PSME4
chr20	1093906	+	PSMF1
chr21	40555777	-	PSMG1
chr18	12658737	+	PSMG2
chr7	1610641	-	PSMG3
chr7	1609709	+	PSMG3-AS1
chr6	3231637	+	PSMG4
chr13	20357142	-	PSPC1
chr7	56119297	-	PSPH
chr19	6379069	-	PSPN
chr1	109825808	-	PSRC1
chr10	124713897	+	PSTK
chr15	77285700	+	PSTPIP1
chr18	43652238	-	PSTPIP2
chr1	28520447	-	PTAFR
chr9	72374875	-	PTAR1
chr19	797075	+	PTBP1
chr1	97187221	+	PTBP2
chr9	115095947	-	PTBP3
chr7	99063787	-	PTCD1
chr5	71616194	+	PTCD2
chr2	86333305	+	PTCD3
chr1	45308735	-	PTCH2
chr10	29698331	+	PTCHD3P1
chr6	42883727	+	PTCRA
chr8	97273943	+	PTDSS1
chr11	448268	+	PTDSS2
chr10	89622870	+	PTEN
chr10	16478942	+	PTER
chr11	60623444	-	PTGDR2
chr9	139871956	+	PTGDS
chr14	52781023	+	PTGER2
chr1	71513491	-	PTGER3
chr5	40679600	+	PTGER4
chr9	130890741	-	PTGES2
chr12	57082159	-	PTGES3
chr17	41132545	-	PTGES3L
chr19	47128375	-	PTGIR
chr9	114362135	-	PTGR1
chr14	74318547	+	PTGR2
chr9	125132824	+	PTGS1
chr1	186649559	-	PTGS2
chr8	142012315	-	PTK2
chr8	27168999	+	PTK2B
chr6	43044006	+	PTK7
chr2	232571605	+	PTMA
chr12	6874682	+	PTMS
chr19	50353992	+	PTOV1
chr19	50354933	-	PTOV1-AS1
chr6	64231666	+	PTP4A1
chr1	32410457	-	PTP4A2
chr8	142402093	+	PTP4A3
chr9	96793076	+	PTPDC1
chr10	17659376	-	PTPLA
chr15	65822756	+	PTPLAD1
chr9	21031635	-	PTPLAD2
chr3	123304032	-	PTPLB
chr11	47586982	+	PTPMT1
chr20	49126891	+	PTPN1
chr12	112856155	+	PTPN11
chr7	77166592	+	PTPN12
chr2	131113580	+	PTPN18
chr18	12929642	-	PTPN2
chr1	114414381	-	PTPN22
chr3	47422501	+	PTPN23
chr2	120517207	+	PTPN4
chr12	7055631	+	PTPN6
chr1	202130716	-	PTPN7
chr15	75871630	-	PTPN9
chr20	2844830	+	PTPRA
